Temperatura,TDS,Turbidez,PH,Clase
0.37764350453172124,0.19483301418324625,0.01351188321872361,0.08196721311475419,0
0.37764350453172124,0.19483301418324625,0.0006032090722644469,0.08196721311475419,0
0.37764350453172124,0.19483301418324625,0.00965134515623115,0.08196721311475419,0
0.37764350453172124,0.19489792606536624,0.00965134515623115,0.08196721311475419,0
0.37764350453172124,0.19506020577066632,0.009048136083966703,0.08196721311475419,0
0.37764350453172124,0.1948005582421862,0.008806852455060923,0.08196721311475419,0
0.37764350453172124,0.19463827853688617,0.008927494269513813,0.08196721311475419,0
0.37764350453172124,0.19583914835610652,0.009168777898419592,0.08196721311475419,0
0.37764350453172124,0.19583914835610652,0.011943539630836048,0.08196721311475419,0
0.37764350453172124,0.19583914835610652,0.008927494269513813,0.08196721311475419,0
0.37764350453172124,0.19583914835610652,0.00965134515623115,0.08196721311475419,0
0.37764350453172124,0.19583914835610652,0.009168777898419592,0.08196721311475419,0
0.37764350453172124,0.19583914835610652,0.008927494269513813,0.08196721311475419,0
0.37764350453172124,0.19632598747200672,0.009410061527325372,0.08196721311475419,0
0.37764350453172124,0.1973970335269871,0.008324285197249367,0.08196721311475419,0
0.37764350453172124,0.20080490733828824,0.009530703341778262,0.08196721311475419,0
0.35951661631419896,0.2077829346661906,0.009048136083966703,0.08196721311475419,0
0.37764350453172124,0.2077829346661906,0.01351188321872361,0.08196721311475419,0
0.37764350453172124,0.2077504787251306,0.009530703341778262,0.08196721311475419,0
0.37764350453172124,0.20771802278407062,0.008324285197249367,0.08196721311475419,0
0.37764350453172124,0.20547856285092983,0.009289419712872482,0.08196721311475419,0
0.37764350453172124,0.20554347473304987,0.009530703341778262,0.08196721311475419,0
0.37764350453172124,0.20551101879198982,0.008927494269513813,0.08196721311475419,0
0.37764350453172124,0.20713381584499038,0.009410061527325372,0.08196721311475419,0
0.37764350453172124,0.20749083119665054,0.011943539630836048,0.08196721311475419,0
0.37764350453172124,0.20525137126350976,0.009168777898419592,0.08196721311475419,0
0.37764350453172124,0.20505663561714968,0.008927494269513813,0.08196721311475419,0
0.37764350453172124,0.20554347473304987,0.009048136083966703,0.08196721311475419,0
0.37764350453172124,0.2053487390866898,0.00965134515623115,0.08196721311475419,0
